Id;Name;JapName;Shirt;ShirtNational;Country;Height;Weight;Age
17209;T. Horn;シャビィ ペドレル;HORN;HORN;210;192;90;30
17224;D. Drexler;;DREXLER;DREXLER;210;183;71;33
17240;T. Schreiber;;SCHREIBER;SCHREIBER;210;191;87;21
17245;F. Müller;シャビィ ペドレル;MULLER;MULLER;210;190;85;25
17248;D. Latza;;LATZA;LATZA;210;179;76;34
17252;S. Bell;シャビィ ペドレル;BELL;BELL;210;192;86;32
17258;R. Zentner;シャビィ ペドレル;ZENTNER;ZENTNER;210;195;96;29
17259;J. Burkardt;シャビィ ペドレル;BURKARDT;BURKARDT;210;183;76;23
17265;F. Dahmen;シャビィ ペドレル;DAHMEN;DAHMEN;210;186;80;25
17267;A. Hack;;HACK;HACK;210;193;88;30
17301;L. Kilian;シャビィ ペドレル;KILIAN;KILIAN;210;192;91;24
17321;F. Klaus;;KLAUS;KLAUS;210;179;79;31
17333;E. Rexhbeçaj;;REXHBECAJ;REXHBECAJ;210;182;75;26
17354;M. Okugawa;;OKUGAWA;OKUGAWA;13;177;69;27
17787;K. Zachariassen;青山 敏弘;ZACHARIASSEN;ZACHARIASSEN;226;180;74;29
17852;Z. Popović;シャビィ ペドレル;POPOVIĆ;POPOVIĆ;303;188;81;35
17855;R. Pankov;シャビィ ペドレル;PANKOV;PANKOV;303;185;83;28
17865;V. Nikolić;;NIKOLIĆ;NIKOLIĆ;303;178;72;24
17871;M. Gobeljić;;GOBELJIĆ;GOBELJIĆ;303;185;70;31
17885;C. Sielis;;SIELIS;SIELIS;201;186;77;23
17892;P. Polykarpou;シャビィ ペドレル;POLYKARPOU;POLYKARPOU;201;180;75;23
17894;P. Wiesinger;シャビィ ペドレル;WIESINGER;WIESINGER;194;181;74;29
17895;R. Renner;シャビィ ペドレル;RENNER;RENNER;194;182;69;30
17896;P. Michorl;;MICHORL;MICHORL;194;176;71;28
17902;M. Potzmann;;POTZMANN;POTZMANN;194;180;70;30
17910;T. Lawal;;LAWAL;LAWAL;194;195;84;23
17915;M. Raguž;;RAGUZ;RAGUZ;194;192;80;25
17916;T. Sabitzer;シャビィ ペドレル;SABITZER;SABITZER;194;182;70;23
17932;R. Fadaa;シャビィ ペドレル;FADAA;FADAA;92;168;68;26
17933;M. Ben Romdhane;シャビィ ペドレル;BEN ROMDHANE;BEN ROMDHANE;92;185;78;24
17937;M. Debchi;シャビィ ペドレル;DEBCHI;DEBCHI;92;195;85;24
17938;W. Karoui;シャビィ ペドレル;KAROUI;KAROUI;92;186;80;26
17939;M. Ben Hamida;シャビィ ペドレル;BEN HAMIDA;BEN HAMIDA;92;181;75;28
17941;M. Tougai;シャビィ ペドレル;TOUGAI;TOUGAI;44;191;80;23
17946;A. Meziane;;MEZIANE;MEZIANE;44;168;69;29
17947;Y. Mosrati;シャビィ ペドレル;MOSRATI;MOSRATI;92;171;67;24
17949;M. Ben Hammouda;シャビィ ペドレル;BEN HAMMOUDA;BEN HAMMOUDA;92;190;80;25
17951;Z. Berrima;シャビィ ペドレル;BERRIMA;BERRIMA;92;181;75;22
17954;A. Bedrane;シャビィ ペドレル;BEDRANE;BEDRANE;44;185;80;31
17957;G. Reyna;シャビィ ペドレル;REYNA;REYNA;135;185;76;21
18086;M. Sušić;;SUŠIĆ;SUŠIĆ;198;181;76;33
18087;V. Costache;;COSTACHE;COSTACHE;229;178;75;25
18092;M. Bordeianu;;BORDEIANU;BORDEIANU;229;175;74;32
18095;C. Petrila;;PETRILA;PETRILA;229;176;67;23
18103;A. Joca;;JOCA;JOCA;229;181;70;23
18104;A. Fica;;FICA;FICA;229;181;76;22
18131;D. Biton;;BITON;BITON;189;175;70;28
18136;M. Tchibota;;TCHIBOTA;TCHIBOTA;98;177;72;27
18143;I. Yordanov;髙澤 優也;YORDANOV;YORDANOV;199;176;69;23
18145;A. Karazor;髙澤 優也;KARAZOR;KARAZOR;210;191;78;27
18170;V. Mendoza;;MENDOZA;MENDOZA;149;186;80;29
18196;A. Preciado;;PRECIADO;PRECIADO;149;188;80;26
18198;C. Cruz;;CRUZ;CRUZ;149;176;74;31
18202;P. Perlaza;髙澤 優也;PERLAZA;PERLAZA;149;181;75;32
18203;J. Quintero;;QUINTERO;QUINTERO;149;175;67;33
18204;J. Julio;;JULIO;JULIO;149;168;67;25
18231;J. López;;LÓPEZ;LÓPEZ;149;181;73;21
18233;R. Schunke;;SCHUNKE;SCHUNKE;144;185;75;32
18236;A. Cabeza;;CABEZA;CABEZA;149;186;77;26
18241;J. Cifuente;;CIFUENTE;CIFUENTE;149;179;76;31
18259;S. Portocarrero;;PORTOCARRERO;PORTOCARRERO;149;182;71;27
18260;J. Ortiz;;ORTIZ;ORTIZ;149;177;75;27
18346;G. Castillo;;CASTILLO;CASTILLO;152;179;77;33
18357;A. Giménez;;GIMÉNEZ;GIMÉNEZ;150;185;82;36
18419;R. Fernández;;FERNÁNDEZ;FERNÁNDEZ;150;188;78;23
18421;M. Benítez;;M. BENÍTEZ;M. BENÍTEZ;150;172;72;26
18424;F. Fernández;;FERNÁNDEZ;FERNÁNDEZ;150;180;77;31
18426;L. Cardozo;;CARDOZO;CARDOZO;150;180;77;34
18429;M. Espinoza;;ESPINOZA;ESPINOZA;150;179;72;26
18431;R. Rivero;;RIVERO;RIVERO;152;170;64;28
18432;A. Bareiro;;BAREIRO;BAREIRO;150;167;65;34
18435;A. Benitez;;BENITEZ;BENITEZ;150;177;77;29
18442;Ó. Cardozo;;Ó. CARDOZO;Ó. CARDOZO;150;193;87;40
18453;A. Silva;;A. SILVA;A. SILVA;152;178;69;34
18460;I. Torres;;I. TORRES;TORRES;150;178;76;32
18462;H. Fernández ;;H. FERNÁNDEZ ;FERNÁNDEZ ;150;172;71;26
18464;B. Montenegro;;B. MONTENEGRO;B. MONTENEGRO;150;181;75;30
18465;R. Santa Cruz;;SANTA CRUZ;SANTA CRUZ;150;193;83;42
18468;D. Polenta;;POLENTA;POLENTA;152;185;79;31
18488;I. Laquintana;;LAQUINTANA;LAQUINTANA;152;173;69;24
18491;M. Dufour  ;;DUFOUR ;DUFOUR ;152;187;78;25
18496;B. Carabalí;;CARABALÍ;CARABALÍ;149;175;74;26
18501;S. Rodríguez;;RODRÍGUEZ;RODRÍGUEZ;152;181;78;31
18503;R. Caicedo;;CAICEDO;CAICEDO;149;181;80;33
18507;A. Leguizamón;;LEGUIZAMÓN;LEGUIZAMÓN;144;180;75;31
18513;F. Barcelo;;BARCELO;BARCELO;152;180;75;30
18519;C. Vivas;;VIVAS ;VIVAS ;153;182;81;21
18521;P. Camacho;;CAMACHO ;CAMACHO ;153;179;72;32
18543;A. Araque;;ARAQUE;ARAQUE;153;180;80;28
18569;W. Hernández;;W. HERNÁNDEZ;W. HERNÁNDEZ;153;185;80;22
18574;A. Contreras;;CONTRERAS;CONTRERAS;153;176;67;22
18588;R. Hernández;;R. HERNÁNDEZ;R. HERNÁNDEZ;153;165;66;30
18600;E. Tortolero;;TORTOLERO ;TORTOLERO ;153;177;67;25
18617;W. Pedrozo;;PEDROZO ;PEDROZO ;153;188;78;22
18904;F. León;;F. LEÓN;F. LEÓN;149;184;78;30
19077;D. Amale;;AMALE;AMALE;55;178;72;25
19083;M. Biteghé;;BITEGHE;BITEGHE;62;181;75;27
19084;S. Ngouali;;NGOUALI;NGOUALI;62;173;74;31
19087;D. Nzé;;NZE;NZE;62;183;78;31
19101;E. Tagseth;;TAGSETH;TAGSETH;226;171;67;22
19102;G. Åsen;;ASEN;ASEN;226;182;75;32
19103;S. Adegbenro;;ADEGBENRO;ADEGBENRO;80;178;73;28
19114;M. Kempf;;KEMPF;KEMPF;210;186;87;28
19158;B. Mwila;;MWILA;MWILA;94;182;75;29
19165;M. Ebong;;EBONG;EBONG;196;180;73;23
19168;M. Tomasov;;TOMASOV;TOMASOV;200;184;74;36
19173;V. Prokopenko;;PROKOPENKO;PROKOPENKO;216;180;67;23
19179;A. Csonka;;CSONKA;CSONKA;212;178;72;23
19180;I. Kharatin;;KHARATIN;KHARATIN;239;188;77;28
19187;M. Heister;;HEISTER;HEISTER;210;182;75;31
19193;T. Nguen;;NGUEN;NGUEN;226;174;76;30
19209;A. Zoubir;;ZOUBIR;ZOUBIR;208;180;70;32
19212;D. Baumgartner;;BAUMGARTNER ;BAUMGARTNER ;194;188;81;27
19215;M. Leitgeb;;LEITGEB;LEITGEB;194;183;76;35
19217;R. Schmid;;SCHMID ;SCHMID ;194;168;63;23
19219;P. Klement;;KLEMENT;KLEMENT;210;175;70;31
19225;M. Novak;;NOVAK;NOVAK;194;183;80;32
19239;M. Tretyakov;;TRETYAKOV;TRETYAKOV;239;174;67;27
19247;V. Baboglo;;BABOGLO;BABOGLO;223;188;76;23
19263;J. Medveděv;;MEDVEDEV;MEDVEDEV;202;180;74;27
19264;V. De Marco;;DE MARCO;DE MARCO;234;186;74;31
19272;M. Trnovský;;TRNOVSKY;TRNOVSKY;234;191;84;23
19273;M. Abena;;ABENA;ABENA;139;191;87;29
19275;L. Lovat;;LOVAT;LOVAT;146;185;70;26
19276;L. Pauschek;;PAUSCHEK;PAUSCHEK;234;180;71;30
19290;P. Förster;;FÖRSTER;FÖRSTER;210;188;82;28
19291;P. Stenzel;;STENZEL;STENZEL;210;183;74;27
19292;H. Al Ghaddioui;;AL GHADDIOUI;AL GHADDIOUI;76;190;90;33
19293;L. Egloff;;EGLOFF;EGLOFF;210;182;79;21
19295;F. Bredlow;;BREDLOW;BREDLOW;210;190;91;28
19300;J. Grahl;;GRAHL;GRAHL;210;192;89;35
19303;R. Massimo;;MASSIMO;MASSIMO;210;183;73;23
19307;Ivarov;;IVAROV;IVAROV;230;188;78;32
19308;Valeny;;VALENY;VALENY;208;180;77;34
19309;Jarić;;JARIC;JARIC;303;178;71;22
19310;Stremer;;STREMER;STREMER;237;185;77;30
19311;Dodo;;DODO;DODO;215;176;68;23
19312;Iouga;;IOUGA;IOUGA;229;181;75;35
19313;Espimas;;ESPIMAS;ESPIMAS;208;180;75;35
19314;Ximelez;;XIMELEZ;XIMELEZ;236;174;73;32
19315;Minanda;;MINANDA;MINANDA;228;179;74;37
19316;Ordaz;;ORDAZ;ORDAZ;236;182;72;23
19317;Castolo;;CASTOLO;CASTOLO;146;173;66;33
19318;Lothar;;LOTHAR;LOTHAR;194;181;84;23
19319;Zamenhof;;ZAMENHOF;ZAMENHOF;227;185;78;34
19320;Ceciu;;CECIU;CECIU;204;185;77;34
19321;Libermann;;LIBERMANN;LIBERMANN;210;194;87;26
19322;Ruskin;;RUSKIN;RUSKIN;232;170;64;22
19323;Giersen;;GIERSEN;GIERSEN;203;178;68;23
19324;Stein;;STEIN;STEIN;214;168;64;27
19325;Macco;;MACCO;MACCO;241;174;67;28
19326;Fouque;;FOUQUE;FOUQUE;210;180;72;25
19327;Burchet;;BURCHET;BURCHET;162;178;69;31
19328;Hamsun;;HAMSUN;HAMSUN;226;188;84;23
19329;Huylens;;HUYLENS;HUYLENS;224;178;68;38
19330;Baumann;;BAUMANN;BAUMANN;210;183;84;21
19331;El Moubarki;;EL MOUBARKI;EL MOUBARKI;76;188;78;21
19332;van den Berg;;VAN DEN BERG;VAN DEN BERG;224;181;73;21
19333;Ettori;;ETTORI;ETTORI;208;176;70;28
19334;Gutierrez;;GUTIERREZ;GUTIERREZ;236;188;70;21
19336;A. Pieper;;PIEPER;PIEPER;210;192;86;25
19345;S. Müller;;MULLER;MULLER;210;180;73;22
19346;F. Kunze;;KUNZE;KUNZE;210;193;80;25
19351;A. Lucoqui;;LUCOQUI;LUCOQUI;45;180;75;26
19354;M. Hartel;;HARTEL;HARTEL;210;177;68;27
19357;J. Consbruch;;CONSBRUCH;CONSBRUCH;210;174;65;21
19363;A. Borković;;BORKOVIĆ;BORKOVIĆ;194;184;74;24
19365;J. Ngankam;;NGANKAM;NGANKAM;210;184;82;23
19368;L. Netz;;NETZ;NETZ;210;184;74;20
19369;M. Dárdai;;DARDAI;DARDAI;212;188;80;21
19371;N. Körber;;KORBER;KORBER;210;189;79;27
19373;S. Griesbeck;;GRIESBECK;GRIESBECK;210;189;85;33
19375;T. Maciejewski;;MACIEJEWSKI;MACIEJEWSKI;210;186;77;22
19376;E. Haesler;;HAESLER;HAESLER;210;196;83;24
19377;F. Agu;;AGU;AGU;210;180;71;24
19379;P. Erras;;ERRAS;ERRAS;210;196;85;28
19381;N. Woltemade;;WOLTEMADE;WOLTEMADE;210;198;85;21
19382;S. Drljača;;DRLJACA;DRLJACA;210;192;87;24
19387;B. Uphoff;;UPHOFF;UPHOFF;210;192;84;30
19389;Y. Keitel;;KEITEL;KEITEL;210;186;81;23
19390;C. Boukhalfa;;BOUKHALFA;BOUKHALFA;210;186;77;24
19391;L. Philipp;;PHILIPP;PHILIPP;210;192;69;23
19393;M. Beier;;BEIER;BEIER;210;185;73;21
19396;J. Horn;;HORN;HORN;210;186;79;26
19398;T. Lemperle;;LEMPERLE;LEMPERLE;210;187;78;21
19399;J. Thielmann;;THIELMANN;THIELMANN;210;178;66;21
19402;F. Hartmann;;HARTMANN;HARTMANN;210;178;71;22
19403;D. Borkowski;;BORKOWSKI;BORKOWSKI;210;184;74;21
19406;M. Papela;;PAPELA;PAPELA;210;174;66;22
19407;N. Tauer;;TAUER;TAUER;210;183;75;22
19408;P. Nebel;;NEBEL;NEBEL;210;169;65;21
19410;J. Olschowsky;;OLSCHOWSKY;OLSCHOWSKY;210;184;79;22
19411;F. Quizera;;QUIZERA;QUIZERA;66;172;70;21
19414;T. Siersleben;;SIERSLEBEN;SIERSLEBEN;210;187;79;23
19417;W. Anton;;ANTON;ANTON;210;189;84;27
19418;A. Aidonis;;AIDONIS;AIDONIS;210;186;82;22
19420;A. Linde;;LINDE;LINDE;237;196;93;30
19422;O. Petersen;;PETERSEN;PETERSEN;226;190;82;22
19423;M. Bjørnbak;;BJORNBAK;BJORNBAK;226;193;90;31
19424;S. Sinyan;;SINYAN;SINYAN;63;188;84;27
19429;K. Haugen;;HAUGEN;HAUGEN;226;188;77;29
19436;E. Hestad;;HESTAD;HESTAD;226;183;75;28
19437;H. Wingo;;WINGO;WINGO;135;183;77;28
19460;A. Kovačević;;KOVAČEVIĆ;KOVAČEVIĆ;198;189;81;30
19465;J. Castrop;;CASTROP;CASTROP;210;178;71;20
19590;C. Dibon;;DIBON ;DIBON ;194;183;74;33
19597;T. Schick;;SCHICK;SCHICK;194;180;73;33
19600;M. Hofmann;;HOFMANN ;HOFMANN ;194;183;75;30
19601;L. Greiml;;GREIML ;GREIML ;194;187;78;22
19611;P. Gartler;;GARTLER;GARTLER;194;187;80;26
19612;B. Unger;;UNGER;UNGER;194;190;83;24
19615;D. Petrovič;;PETROVIC;PETROVIC;235;179;78;25
19618;M. Malenica;;MALENICA;MALENICA;200;193;84;29
19628;F. Marchwiński;;MARCHWINSKI ;MARCHWINSKI ;227;187;72;21
19634;M. Ishak;;ISHAK;ISHAK;237;185;81;30
19636;F. Szymczak;;SZYMCZAK ;SZYMCZAK ;227;187;75;21
19639;A. Czerwiński;;CZERWINSKI;CZERWINSKI;227;181;74;30
19641;F. Borowski;;BOROWSKI;BOROWSKI;227;181;72;20
19642;F. Wilak;;WILAK;WILAK;227;182;75;20
19647;G. Satsias;;SATSIAS;SATSIAS;201;176;72;21
19649;S. Gavriel;;GAVRIEL;GAVRIEL;201;180;75;21
19652;N. Koutsakos;;KOUTSAKOS;KOUTSAKOS;201;180;72;20
19662;H. Smolčić;;SMOLČIĆ;SMOLČIĆ;200;185;80;23
19663;Z. Arsenić;;ARSENIĆ;ARSENIĆ;200;188;75;29
19664;D. Nwolokor;;NWOLOKOR;NWOLOKOR;80;186;79;27
19666;I. Lepinjica;;LEPINJICA;LEPINJICA;200;190;80;24
19674;N. Galešić;;GALEŠIĆ;GALEŠIĆ;200;187;76;22
19684;A. Gruber;;GRUBER;GRUBER;194;174;71;28
19687;C. Kyriakidis;;KYRIAKIDIS;KYRIAKIDIS;201;188;78;25
19690;J. Scherzer;;SCHERZER;SCHERZER;194;185;76;28
19691;J. Lecjaks;;LECJAKS;LECJAKS;202;186;81;33
19692;N. Panagiotou;;PANAGIOTOU;PANAGIOTOU;201;183;77;23
19698;C. Charalampous;;CHARALAMPOUS;CHARALAMPOUS;201;175;70;21
19711;G. Busatto;;BUSATTO;BUSATTO;146;190;83;33
19712;D. Evtimov;;EVTIMOV;EVTIMOV;199;190;83;30
19714;A. Donchev;;DONCHEV;DONCHEV;199;176;75;22
19716;I. Turitsov;;TURITSOV;TURITSOV;199;178;71;24
19725;M. Papazov;;PAPAZOV;PAPAZOV;199;185;78;20
19729;J. Lund;;LUND;LUND;226;186;80;24
19731;E. Reitan;;REITAN;REITAN;226;180;77;26
19739;R. Haiduc;;HAIDUC;HAIDUC;229;176;65;21
19741;G. Debeljuh;;DEBELJUH;DEBELJUH;200;188;86;27
19744;D. Matsapura;;MATSAPURA;MATSAPURA;239;189;75;23
19755;V. Kochergin;;KOCHERGIN;KOCHERGIN;239;178;70;27
19768;S. Yeini;;YEINI;YEINI;189;177;71;37
19769;A. Glazer;;GLAZER;A. GLAZER;189;184;79;23
19772;E. Saborit;;SABORIT;SABORIT;236;187;73;31
19778;E. Almog;;ALMOG;ALMOG;189;181;76;24
19779;M. Kandil;;KANDIL;KANDIL;189;178;76;30
19781;M. Baltaxa;;BALTAXA;BALTAXA;189;185;70;28
19782;O. Davidzada;;DAVIDZADA;DAVIDZADA;189;178;72;32
19784;E. Golasa;;GOLASA;GOLASA;189;178;75;31
19788;R. Hanzis;;HANZIS;HANZIS;189;185;73;21
19789;M. Hozez;;HOZEZ;HOZEZ;189;175;68;27
19843;M. Johansson;;JOHANSSON;JOHANSSON;237;194;81;25
20263;L. Hasalík;;HASALIK;HASALIK;202;193;89;22
20265;M. Fukala;;FUKALA;FUKALA;202;180;80;23
20269;J. Mikula;;MIKULA;MIKULA;202;179;79;31
20270;M. Pourzitidis;;POURZITIDIS;POURZITIDIS;211;190;83;24
20271;R. Černický;;CERNICKY;CERNICKY;202;190;83;22
20279;M. Rabušic;;RABUSIC;RABUSIC;202;185;85;34
20281;R. Yatzkar;;YATZKAR;YATZKAR;189;186;77;21
20283;D. Turgeman;;TURGEMAN;TURGEMAN;189;186;75;20
20286;M. Kytka;;KYTKA;KYTKA;202;175;70;20
20298;D. Keltjens;;KELTJENS;KELTJENS;189;181;67;28
20304;I. Madmon;;MADMON;MADMON;189;178;75;20
20305;I. Shviro;;SHVIRO;SHVIRO;189;174;73;25
20308;R. Hatuel;;HATUEL;HATUEL;189;178;73;25
20310;S. Tigges;;TIGGES;TIGGES;210;194;82;25
20311;M. Obuz;;OBUZ;OBUZ;210;182;68;21
20312;J. Scally;;SCALLY;SCALLY;135;184;71;21
20315;M. Afsha;;M. AFSHA;M. AFSHA;58;168;69;27
20316;T. Mohamed;;TAHER;TAHER;58;186;79;26
20319;M. Shobeir;;SHOBIER;SHOBIER;58;185;75;23
20320;A. Ramadan;;A. RAMADAN;A. RAMADAN;58;184;78;26
20321;Y. Ibrahim;;Y. IBRAHIM;Y. IBRAHIM;58;185;78;30
20324;A. Dieng;;A. DIENG;A. DIENG;73;185;75;26
20329;M. Metwaly;;M.METWALY;M.METWALY;58;177;69;31
20332;K. Nedved;;K. NEDVED;K. NEDVED;58;183;77;26
20381;M. John;;JOHN;JOHN;210;184;73;21
20512;M. Enoumba;;ENOUMBA;ENOUMBA;145;186;81;30
20513;J. Adrián;;ADRIAN;ADRIAN;145;165;58;27
20518;J. Mamani;;MAMANI;MAMANI;145;170;72;23
20532;A. Martínez;;A. MARTINEZ;A. MARTINEZ;153;187;86;30
20533;F. La Mantia;;LA MANTIA;LA MANTIA;153;182;72;27
20542;G. Marín;;MARIN;MARIN;153;172;70;22
20545;K. Andrade;;ANDRADE;ANDRADE;153;177;72;18
20689;J. Uzeda;;UZEDA;UZEDA;145;172;70;21
20690;I. Suárez;;SUAREZ;SUAREZ;152;184;72;21
20691;M. Bernatene;;BERNATENE;BERNATENE;152;186;80;23
20692;N. Marichal;;MARICHAL;MARICHAL;152;185;78;22
20696;M. Monzeglio;;MONZEGLIO;MONZEGLIO;152;182;70;22
20703;M. Martínez;;MARTINEZ;MARTINEZ;150;184;78;25
20705;A. Duarte;;DUARTE;DUARTE;150;185;78;23
20706;P. Adorno;;ADORNO;ADORNO;150;184;80;27
20707;R. Delvalle;;DELVALLE;DELVALLE;150;187;78;22
20708;R. de Jesús;;DE JESUS;DE JESUS;150;192;90;22
20709;L. Vargas;;VARGAS;VARGAS;150;175;68;23
20711;W. Viera;;VIERA;VIERA;150;182;75;21
20713;E. Giménez;;GIMENEZ;GIMENEZ;150;177;70;26
20716;F. Vera;;VERA;VERA;150;179;73;25
20722;L. Quiñónez;;QUINONEZ;QUINONEZ;149;175;72;30
20725;M. Carcelén;;CARCELÉN;CARCELÉN;149;189;76;26
20727;A. Preciado;;PRECIADO;PRECIADO;149;181;70;26
20728;M. Hoyos;;HOYOS;HOYOS;144;181;75;32
20734;J. Espinoza;;ESPINOZA;ESPINOZA;149;169;64;23
20736;M. Ramírez;;RAMIREZ;RAMIREZ;149;185;75;23
20738;N. Previtali;;PREVITALI;PREVITALI;144;184;80;28
20742;G. Olveira;;OLVEIRA;OLVEIRA;152;191;81;30
20747;L. Zárate;;ZARATE;ZARATE;150;189;85;23
20751;H. Quintana;;QUINTANA;QUINTANA;150;175;72;22
20752;D. Torres;;TORRES;TORRES;150;179;68;21
20758;J. Careaga;;CAREAGA;CAREAGA;145;185;85;26
20766;G. Sotomayor;;SOTOMAYOR;SOTOMAYOR;145;175;70;24
20767;R. Bustos;;BUSTOS;BUSTOS;145;186;81;19
20768;J. Flores;;FLORES;FLORES;145;177;70;20
20773;I. Contreras;;I. CONTRERAS;I. CONTRERAS;153;174;73;20
20774;N. Hernández;;HERNANDEZ;HERNANDEZ;153;170;72;31
20776;M. Cova;;COVA;COVA;153;173;59;31
20778;C. Calzadilla;;CALZADILLA;CALZADILLA;153;181;72;22
20779;C. Cruz;;CRUZ;CRUZ;153;169;69;21
20781;Y. Chacón;;CHACON;CHACON;153;169;60;20
20784;D. Tegues;;TEGUES;TEGUES;153;180;72;19
20799;M. Riemann;;RIEMANN;RIEMANN;210;186;83;35
20800;M. Esser;;ESSER;ESSER;210;198;95;36
20801;P. Grave;;GRAVE;GRAVE;210;193;94;22
20803;M. Leitsch;;LEITSCH;LEITSCH;210;189;75;25
20804;Danilo Soares;;SOARES;SOARES;146;170;72;32
20805;A. Losilla;;LOSILLA;LOSILLA;208;185;80;37
20807;P. Osterhage;;OSTERHAGE;OSTERHAGE;210;186;76;23
20813;S. Zoller;;ZOLLER;ZOLLER;210;179;70;32
20816;L. Hartwig;;HARTWIG;HARTWIG;210;180;75;21
20817;S. Burchert;;BURCHERT;BURCHERT;210;187;78;34
20818;L. Schaffran;;SCHAFFRAN;SCHAFFRAN;210;186;81;25
20821;M. Bauer;;BAUER;BAUER;210;189;84;23
20822;G. Jung;;JUNG;JUNG;210;189;76;29
20824;C. Antwi-Adjei;シャビィ ペドレル;ANTWI ADJEI;ANTWI ADJEI;64;174;72;29
20825;M. Meyerhöfer;;MEYERHOFER;MEYERHOFER;210;179;72;28
20827;A. Stach;;STACH;STACH;210;194;86;25
20828;N. Sarpei;;SARPEI;SARPEI;64;178;72;25
20831;M. Christiansen;;CHRISTIANSEN;CHRISTIANSEN;210;185;82;26
20834;J. Leweling;;LEWELING;LEWELING;210;184;79;22
20835;D. Abiama;;ABIAMA;ABIAMA;80;184;78;25
21047;S. Radeljić;;RADELJIĆ;RADELJIĆ;198;201;86;26
21050;M. Kyabou;;KYABOU;KYABOU;73;183;76;25
21051;S. Cojocari;;COJOCARI;COJOCARI;223;181;73;22
21052;M. Cojocaru;;COJOCARU;COJOCARU;223;177;70;25
21053;M. Yansane;;YANSANE;YANSANE;65;183;78;26
21055;S. Pascenco;;PASCENCO;PASCENCO;223;186;74;41
21056;A. Hatman;;HATMAN;HATMAN;223;185;74;20
21057;A. Moumouni;;MOUMOUNI;MOUMOUNI;79;177;76;21
21058;E. Gliga;;GLIGA;GLIGA;223;171;71;22
21078;H. Keyta;ハミドゥ ケイタ;H. KEYTA;H. KEYTA;208;186;78;29
21115;B. Slisz;;SLISZ;SLISZ;227;179;76;24
21117;K. Tobiasz;;TOBIASZ;TOBIASZ;227;191;80;21
21118;J. Çelhaka;;CELHAKA;CELHAKA;191;183;77;23
21123;J. Kisiel;;KISIEL;KISIEL;227;184;74;20
21124;B. Kapustka;;KAPUSTKA;KAPUSTKA;227;179;72;27
21131;J. Siebenhandl;;SIEBENHANDL;SIEBENHANDL;194;183;81;33
21132;D. Affengruber;;AFFENGRUBER;AFFENGRUBER;194;185;79;22
21135;M. Sarkaria;;SARKARIA;SARKARIA;194;180;75;27
21136;A. Prass;;PRASS;PRASS;194;180;73;22
21139;N. Geyrhofer;;GEYRHOFER;GEYRHOFER;194;188;77;23
21142;I. Ljubic;;LJUBIC;LJUBIC;194;184;82;27
21146;S. Stückler;;STUCKLER;STUCKLER;194;178;75;22
21148;C. Lang;;LANG;LANG;194;183;72;21
21149;L. Marić;;MARIĆ;MARIĆ;194;184;83;21
21153;S. Hierländer;;HIERLANDER;HIERLANDER;194;180;73;32
21157;N. Collins;;N. COLLINS;N. COLLINS;210;191;81;19
21339;A. Papadopoulos;;PAPADOPOULOS;PAPADOPOULOS;210;186;83;24
25428;C. Rojas;;C.ROJAS;C.ROJAS;153;185;76;19
30059;K. Vermeer;ケネト フェルメール;VERMEER;VERMEER;224;182;80;37
30173;D. Lugano;ディエゴ ルガーノ;LUGANO;LUGANO;152;188;87;28
30323;K. Gameiro;ケヴィン ガメイロ;GAMEIRO;GAMEIRO;208;172;69;36
30324;D. Congré;ダニエル コングレ;CONGRÉ;CONGRÉ;208;185;80;38
30468;I. Matar;イスマイル マタル;I.MATAR;I.MATAR;37;168;71;40
30625;B. Al-Mutawa;ジャバド ハシブ;AL MUTAWA;AL MUTAWA;17;175;73;38
30653;S. Tedsungnoen;シワラック テースーンヌーン;SIWARAK;SIWARAK;36;183;78;39
31019;M. Veloso;ミゲウ ヴェローゾ;M. VELOSO;M. VELOSO;228;180;79;37
31044;R. Falcao;ラダメル ファルカオ;FALCAO;FALCAO;148;177;72;37
31052;Fernandinho;フェルナンジーニョ;FERNANDINHO;FERNANDINHO;146;179;67;38
31059;D. Chygrynskiy;ドミトロ チグリンスキー;CHYGRYNSKIY;CHYGRYNSKIY;239;189;81;37
31378;A. Masiello;アンドレア マジエッロ;MASIELLO;MASIELLO;215;184;82;37
31381;S. Okaka;ステファノ オカカ;OKAKA;OKAKA;215;186;82;34
31427;K. Chiba;千葉 和彦;CHIBA;CHIBA;13;183;77;38
31632;W. Abdullah;ワリード アブドゥラ;W.ABDALLAH;W.ABDALLAH;31;196;82;37
31735;A. Ismailov;アンズル イスマイロフ;ISMAILOV;ISMAILOV;240;190;89;38
32135;W. Hennessey;ウェイン ヘネシー;HENNESSEY;HENNESSEY;241;198;90;36
32302;T. Derijck;ティモティ デライク;DERIJCK;DERIJCK;197;185;77;36
32312;R. Klavan;ラグナル クラヴァン;KLAVAN;KLAVAN;205;187;78;38
32386;J. Ruddy;ジョン ルディ;RUDDY;RUDDY;204;192;96;37
32389;T. Huddlestone;トム ハドルストーン;HUDDLESTONE;HUDDLESTONE;204;188;80;37
32396;Vasco Fernandes;ヴァスコ フェルナンデス;VASCO;VASCO;228;182;76;37
32436;L. López;リサンドロ ロペス;LISANDRO;LISANDRO;144;174;74;40
32478;R. M'Bolhi;ヘサム ビン ファイサル;MBOLHI;MBOLHI;44;190;82;37
32485;T. Krul;ティム クルル;KRUL;KRUL;224;193;85;35
