Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
7084;FELIPE MELO;フェリペ メロ;FELIPE MELO;FELIPE MELO;-1;146;0;183;80;39;False;8;4;0;2;0;0;2;1;0;0;0;0;0;0;0;63;71;64;63;73;75;60;81;62;69;62;60;77;76;86;64;67;74;78;92;40;40;40;40;40;1;1;7;1;6;3;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;155;0;1;3;5;3;1;2;6;1;1248;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;7500;22;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8903;0;False;72
7312;DANI ALVES;ダニ アウヴェス;DANI ALVES;DANI ALVES;-1;146;236;172;70;39;False;11;3;0;0;0;2;1;2;0;2;1;0;1;0;0;74;81;78;82;78;82;68;64;74;83;72;75;83;68;67;77;73;69;72;78;40;40;40;40;40;1;2;7;1;7;3;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;11;0;5;9;5;3;1;17;5;1;2453;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;16000;115;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1260;0;False;79
7327;JESÚS NAVAS;ヘスス ナバス;J. NAVAS;J. NAVAS;-1;236;0;172;64;37;False;19;3;0;0;0;2;0;0;2;2;1;2;2;0;0;78;82;82;79;79;81;63;60;57;79;87;85;79;63;59;83;82;74;76;76;40;40;40;40;40;1;1;7;1;6;1;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;3;0;3;6;3;1;2;5;1;1;265;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;30000;46;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2311;0;False;82
7329;SERGIO RAMOS;セルヒオ ラモス;SERGIO RAMOS;RAMOS;-1;236;0;184;82;36;False;10;1;0;2;0;2;0;0;0;0;0;0;0;0;0;63;75;70;78;75;79;62;92;73;75;67;62;78;89;81;78;70;84;86;91;40;40;40;40;40;1;2;7;1;7;3;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;True;True;False;True;152;0;3;4;1;10;4;20;6;1;265;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;60000;180;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8899;0;False;84
7474;NENÊ;ハイムンド ベタンコウト;NENE;NENE;-1;146;236;181;70;41;True;5;8;0;0;0;0;0;1;2;2;2;2;2;2;1;74;84;81;86;78;83;76;64;82;83;60;63;76;58;67;75;63;44;45;51;40;40;40;40;40;1;2;5;1;5;2;False;False;False;True;True;True;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;90;0;1;3;1;1;10;10;4;2;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;7500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3062;0;False;75
7511;L. MESSI;リオネル メッシ;MESSI;MESSI;-1;144;236;170;72;35;True;14;11;0;0;0;0;0;0;0;1;2;1;2;2;2;83;97;96;97;93;86;92;56;92;94;71;88;82;56;58;99;76;48;51;55;40;40;40;40;40;1;2;7;1;8;2;False;True;True;True;False;True;False;False;True;False;False;False;False;False;False;False;False;True;True;True;False;True;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;142;0;2;5;1;5;9;19;5;2;108;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;450000;174;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1761;0;False;91
7736;N. PENNETEAU;ニコラ ペヌトー;PENNETEAU;PENNETEAU;-1;208;0;185;78;41;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;55;57;54;62;64;50;63;55;51;58;53;80;78;78;59;60;57;58;49;76;74;70;68;71;1;1;7;2;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;0;0;3;10;3;10;1;1;1;1;210;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;1500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8078;605;False;65
7814;DANTE;ダンチ;DANTE;DANTE;-1;146;0;189;91;39;True;15;1;0;2;1;0;0;0;0;0;0;0;0;0;0;55;74;62;65;77;74;51;83;60;65;60;56;69;75;87;59;71;84;87;81;40;40;40;40;40;1;1;7;1;4;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;14;0;1;6;3;3;6;1;1;1;213;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;7000;13;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3151;0;False;75
7880;M. DEBUCHY;マテュー ドゥビュシ;DEBUCHY;DEBUCHY;-1;208;0;176;76;37;False;11;1;0;2;0;2;1;0;0;2;0;0;0;0;0;65;71;69;70;71;72;59;70;60;72;67;66;70;76;71;70;73;74;73;75;40;40;40;40;40;1;1;7;1;4;2;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;True;116;0;3;1;3;1;1;1;1;1;213;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;4000;27;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1392;0;False;69
7889;C. KEŞERÜ;クラウディウ ケシェル;KEŞERÜ;KEŞERÜ;-1;229;0;178;71;36;True;3;12;0;0;0;0;0;0;0;0;0;1;0;1;2;73;69;71;63;65;62;75;71;62;66;76;74;77;72;70;73;74;53;57;66;40;40;40;40;40;1;2;5;1;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;1;0;2;3;2;1;1;1;7;1;216;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;48;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2082;0;False;69
7941;S. CARSON;スコット カーソン;CARSON;CARSON;-1;204;162;190;76;37;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;55;52;50;55;56;50;57;55;52;68;68;69;72;75;59;57;53;56;49;79;78;80;74;77;1;1;5;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;104;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;2500;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3194;405;False;70
7946;S. DAVIS;スティーヴン デイヴィス;DAVIS;DAVIS;-1;225;0;173;70;37;False;20;4;0;0;0;0;2;2;0;2;1;0;0;0;0;63;77;67;73;75;79;65;61;73;79;63;66;59;61;66;74;75;66;73;72;40;40;40;40;40;2;1;7;2;4;1;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;4;0;1;5;1;5;1;1;1;1;207;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;7500;122;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2059;0;False;73
7959;CESC FÀBREGAS;セスク ファブレガス;FABREGAS;FABREGAS;-1;236;0;179;76;35;False;20;5;0;0;0;0;1;2;0;0;1;0;0;1;1;69;82;74;77;85;83;70;63;79;77;63;66;73;62;63;72;68;61;65;63;40;40;40;40;40;1;2;5;1;6;3;False;False;False;False;True;True;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;22;0;1;4;1;1;1;3;1;1;101;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;15000;110;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3151;0;False;75
8408;A. MCGEADY;エイダン マクギーディ;MCGEADY;MCGEADY;-1;214;232;177;71;36;False;4;6;0;0;0;0;0;1;2;2;1;2;2;2;1;61;74;74;79;67;76;65;64;70;79;72;79;71;69;59;78;70;59;57;70;40;40;40;40;40;3;2;5;1;5;2;False;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;104;0;2;4;2;4;1;3;1;2;131;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;3000;92;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1369;0;False;71
8574;H. LLORIS;ウーゴ ロリス;LLORIS;LLORIS;-1;208;0;188;78;36;True;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;71;56;52;72;70;50;57;71;54;74;78;86;87;82;73;70;50;56;57;89;88;93;93;88;1;1;5;1;7;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;0;0;2;1;1;1;1;1;1;1;217;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;40000;145;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2264;606;False;84
8662;B. COSTIL;ブノワ コスティル;COSTIL;COSTIL;-1;208;0;187;82;35;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;66;57;55;62;62;50;68;60;54;59;61;78;80;78;67;64;56;57;52;81;78;80;82;81;1;1;5;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;0;0;1;3;2;4;1;1;1;1;405;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;15000;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2180;606;False;74
8707;B. GOMIS;バフェタンビ ゴミス;GOMIS;GOMIS;-1;208;83;184;77;37;False;3;12;0;0;0;0;0;0;0;0;0;0;0;1;2;83;75;64;72;68;64;77;79;64;65;56;53;79;77;87;63;67;53;60;74;40;40;40;40;40;2;3;7;2;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;155;0;2;4;5;10;1;1;1;1;418;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;9000;12;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1256;0;False;72
8823;P. GUERRERO;パオロ ゲレーロ;GUERRERO;GUERRERO;-1;151;236;185;79;38;False;13;12;0;0;0;0;0;0;0;0;0;0;0;2;2;77;78;73;75;72;66;75;82;73;74;68;67;79;79;82;70;70;51;52;67;40;40;40;40;40;1;2;5;1;6;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;94;0;1;5;1;5;9;19;1;1;127;0;31.12.2023. 0:00:00;1.1.0001. 0:00:00;2000;90;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2211;0;False;76
8851;G. CHIELLINI;ジョルジョ キエッリーニ;CHIELLINI;CHIELLINI;-1;215;0;187;85;38;True;9;1;0;2;2;0;0;0;0;0;0;0;0;0;0;57;64;62;66;68;72;59;83;62;63;67;65;78;84;87;61;75;87;86;91;40;40;40;40;40;1;1;7;1;6;3;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;True;True;False;True;13;0;2;8;2;8;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;20000;114;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3151;0;False;80
8898;GERSON MAGRÃO;ジェルソン マグロン;G. MAGRÃO;G. MAGRÃO;-1;146;0;181;78;37;True;19;5;0;0;2;0;2;2;2;1;2;1;0;0;1;65;72;71;66;76;74;66;64;73;75;72;66;76;70;73;63;66;66;68;71;40;40;40;40;40;3;3;5;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;14;0;1;1;1;1;1;6;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;4000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1569;0;False;69
8921;RUBÉN CASTRO;ルベン カストロ;RUBÉN CASTRO;RUBÉN CASTRO;-1;236;0;169;68;41;False;3;12;0;0;0;0;0;0;2;2;1;1;1;2;2;80;74;74;71;68;63;80;71;74;74;73;68;78;72;63;79;63;45;49;53;40;40;40;40;40;1;2;5;2;4;1;True;True;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;True;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;139;0;2;4;4;10;1;17;5;2;364;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;1000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2311;0;False;72
8944;K. BENZEMA;カリム ベンゼマ;BENZEMA;BENZEMA;-1;208;44;185;81;35;False;13;12;0;0;0;0;0;0;0;0;0;0;2;1;2;91;92;86;88;83;73;92;89;74;82;79;78;88;81;83;75;77;52;55;72;40;40;40;40;40;2;2;7;1;7;2;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;True;False;True;False;True;True;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;51;0;1;2;3;3;1;1;1;2;181;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;350000;97;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8909;0;False;91
8959;D. PADELLI;ダニエレ パデッリ;PADELLI;PADELLI;-1;215;0;191;82;37;True;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;53;60;53;55;60;64;52;65;55;56;63;60;75;80;79;59;65;55;56;49;78;75;75;76;80;1;1;3;2;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;4219;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;3000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1469;606;False;71
8978;S. HANDANOVIČ;サミール ハンダノヴィッチ;HANDANOVIČ;HANDANOVIČ;-1;235;0;193;89;38;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;66;56;59;66;67;50;57;66;49;62;59;80;70;81;59;65;50;53;55;90;87;88;86;88;1;1;3;2;6;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;0;0;1;1;1;1;1;1;1;1;190;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;10000;81;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8044;952;False;81
9042;K. SCHMEICHEL;カスパー シュマイケル;SCHMEICHEL;SCHMEICHEL;-1;203;0;189;89;36;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;66;52;56;72;73;50;57;66;51;67;67;83;75;88;59;65;59;56;57;85;86;85;89;87;1;1;5;1;5;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;True;False;False;11;0;1;1;1;1;1;1;1;1;173;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;25000;91;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;701;False;80
9121;J. LECA;ジャン ルイ レカ;LECA;LECA;-1;208;0;180;75;37;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;61;56;51;63;65;50;70;60;56;60;64;77;82;78;65;66;60;56;55;80;79;82;83;76;1;1;5;1;4;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;0;0;1;8;3;1;1;1;1;1;210;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;3000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8044;502;False;73
9133;PEPE;ペペ;PEPE;PEPE;-1;228;146;188;81;39;False;9;1;0;2;0;1;0;0;0;0;0;0;0;0;0;63;70;69;67;70;74;58;84;62;67;77;70;72;83;86;65;73;85;86;100;40;40;40;40;40;1;1;7;1;7;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True;False;True;163;0;3;3;2;2;1;6;1;1;1976;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;10000;133;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1369;0;False;82
9138;JOÃO MOUTINHO;ジョアン モウティーニョ;J.MOUTINHO;J.MOUTINHO;-1;228;0;170;61;36;False;5;5;0;0;0;0;2;2;0;0;2;0;0;0;0;71;84;75;83;85;85;73;63;84;84;69;74;77;76;66;83;83;71;74;71;40;40;40;40;40;1;2;7;2;6;2;True;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;48;0;1;2;1;5;4;15;1;1;193;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;20000;146;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1392;0;False;82
9167;R. PASVEER;レムコ パスフェール;PASVEER;PASVEER;-1;224;0;186;87;39;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;63;56;58;67;70;50;60;61;62;66;60;85;80;83;61;73;75;58;62;86;79;82;82;84;1;1;5;2;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;250;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;2500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;1392;606;False;77
